flight_id,origin,destination,date,airline,delay_min
596,XWH,AYW,2024-02-10,Alaska,0
597,EPR,QPD,2024-01-20,American,4
598,XWH,GFY,2024-03-09,Southwest,0
599,VSP,OTB,2024-02-08,Spirit,1
600,QGM,GUL,2024-02-29,Delta,17
601,COH,QPD,2024-02-23,JetBlue,25
602,AYW,ZQL,2024-02-19,United,0
603,ZBF,FBQ,2024-02-12,Alaska,27
604,LYW,OSE,2024-02-17,Delta,37
605,GPQ,FXW,2024-01-25,Delta,18
606,FGY,XWH,2024-03-27,JetBlue,47
607,FHC,AFN,2024-01-10,United,0
608,PSF,LKH,2024-03-26,JetBlue,0
609,ZVZ,KFZ,2024-01-27,Spirit,0
610,OFP,UEC,2024-01-02,United,39
611,VHB,TOU,2024-01-16,Alaska,23
612,QAH,KFZ,2024-02-01,Alaska,8
613,FHC,QGM,2024-01-27,Southwest,15
614,VSP,PSB,2024-02-11,Spirit,0
615,VQW,XWH,2024-02-29,JetBlue,58
616,WAS,SRZ,2024-02-09,American,12
617,ABW,UQG,2024-03-04,Southwest,12
618,IPF,FXW,2024-03-01,Spirit,24
619,ZRA,FBQ,2024-02-17,American,19
620,QPD,AFN,2024-03-13,Spirit,14
621,OTB,TOU,2024-01-19,Delta,0
622,RVU,PSB,2024-03-15,JetBlue,19
623,FXW,EPR,2024-02-07,United,47
624,BLZ,OFP,2024-01-30,Southwest,36
625,FDY,BJZ,2024-03-04,JetBlue,41
626,WAS,YIC,2024-02-13,American,0
627,PSF,SIE,2024-03-23,Alaska,0
628,SIE,AFQ,2024-01-22,Alaska,7
629,SRZ,CWP,2024-01-18,Alaska,11
630,GCH,SIE,2024-01-24,JetBlue,31
631,WOB,GYL,2024-03-08,Delta,0
632,ZNZ,HIT,2024-01-07,Spirit,40
633,XVC,QPD,2024-01-18,Spirit,6
634,WYC,TDM,2024-01-09,Alaska,1
635,WJE,VHR,2024-01-28,JetBlue,0
636,AFQ,FTR,2024-01-08,JetBlue,0
637,QPE,HIT,2024-03-19,Southwest,26
638,GPX,SIE,2024-01-03,Delta,11
639,GPQ,PSB,2024-02-22,Delta,0
640,SFI,AYW,2024-02-05,JetBlue,0
641,VQW,SFI,2024-03-05,Spirit,3
642,YDD,GKR,2024-02-25,Spirit,43
643,NDF,GYW,2024-01-13,JetBlue,4
644,WJE,VSP,2024-01-25,JetBlue,0
645,AYW,ZBF,2024-02-15,American,5
646,SEJ,LYW,2024-02-17,Southwest,4
647,AFQ,FDY,2024-02-01,Alaska,0
648,OTB,UEC,2024-03-28,Spirit,8
649,LYW,WAS,2024-03-24,Spirit,5
650,LFO,NAI,2024-02-21,Southwest,23
651,XWH,PSB,2024-03-01,Delta,46
652,QPE,VHR,2024-03-30,United,32
653,LYW,GDX,2024-02-25,Alaska,4
654,OFP,FDY,2024-01-13,JetBlue,0
655,AFN,TDM,2024-01-28,Spirit,61
656,GGO,FDY,2024-03-01,American,11
657,AFN,ZNZ,2024-03-28,American,10
658,GCH,FDY,2024-03-25,Delta,9
659,NDF,ZRA,2024-01-03,United,13
660,LKH,GUL,2024-02-20,Delta,7
661,UEC,PNW,2024-03-13,United,0
662,FDY,QJJ,2024-03-27,JetBlue,0
663,OFP,QJJ,2024-01-18,Spirit,9
664,GGO,FXW,2024-01-11,JetBlue,0
665,LHA,BGR,2024-01-07,Delta,0
666,XCK,TDM,2024-01-10,American,12
667,FHC,TOL,2024-03-19,JetBlue,4
668,SEJ,ZQO,2024-02-11,Delta,40
669,QPE,FGY,2024-02-27,Southwest,0
670,TDM,SRZ,2024-03-11,Southwest,31
671,XCK,GFY,2024-03-28,JetBlue,34
672,GPX,XWH,2024-01-11,Spirit,0
673,ZJO,OMU,2024-02-01,Alaska,3
674,ZNZ,LYW,2024-02-04,United,2
675,XWH,GNE,2024-03-22,United,0
676,TOU,QJJ,2024-02-10,American,0
677,GYW,NAI,2024-01-01,American,0
678,VAU,ABW,2024-02-04,Delta,45
679,KPN,NAI,2024-01-24,Southwest,28
680,OSE,COH,2024-03-12,JetBlue,35
681,QPD,GYW,2024-01-04,Delta,24
682,SRZ,PSB,2024-01-12,JetBlue,0
683,KBJ,MFK,2024-02-19,Delta,0
684,OMU,QPD,2024-02-19,Spirit,19
685,LYW,FXW,2024-03-12,United,0
686,WIR,OGW,2024-01-22,Alaska,24
687,XWH,CWP,2024-01-18,American,5
688,UEC,FGY,2024-03-04,United,2
689,KYZ,CWP,2024-02-25,American,24
690,EPR,UEC,2024-03-02,Spirit,18
691,ZNZ,ABW,2024-02-02,United,2
692,FXW,WYC,2024-03-04,JetBlue,33
693,KXL,BLZ,2024-02-28,Delta,0
694,ZQL,UEC,2024-01-01,Southwest,22
695,OFP,ZJO,2024-02-18,Spirit,21
696,OFP,VAU,2024-02-12,Southwest,3
697,WAS,KBJ,2024-01-18,American,16
698,MFK,FHC,2024-03-29,United,0
699,KFZ,ZRA,2024-01-23,Southwest,28
700,ZRA,OMU,2024-03-29,Alaska,6
701,SIE,WIR,2024-02-01,American,0
702,XWH,MBT,2024-02-20,American,30
703,LLM,FDY,2024-01-26,JetBlue,0
704,GCH,GFY,2024-03-28,Spirit,0
705,PSB,CKI,2024-02-29,Alaska,0
706,FBQ,VAU,2024-02-07,Spirit,22
707,GGO,KYZ,2024-02-22,Alaska,0
708,GDX,ZQL,2024-03-22,American,45
709,VSP,ZBF,2024-03-25,United,0
710,GNE,WGE,2024-02-18,Delta,43
711,OSE,KBJ,2024-03-02,JetBlue,14
712,RNG,GPQ,2024-03-05,Spirit,8
713,GGO,EPR,2024-03-10,Delta,0
714,ABW,YDD,2024-03-09,JetBlue,17
715,QPE,LYW,2024-01-14,Spirit,9
716,BJZ,GPX,2024-03-26,American,32
717,CWP,WOB,2024-03-19,Delta,12
718,FDY,WOB,2024-03-27,Alaska,13
719,RNG,QAH,2024-02-12,Spirit,2
720,XCK,GYW,2024-01-02,Delta,8
721,RVU,OTB,2024-03-06,Alaska,16
722,OGW,COH,2024-03-15,Alaska,0
723,WIR,OTB,2024-02-27,American,0
724,SEJ,YWE,2024-03-27,JetBlue,24
725,GGO,QCL,2024-01-20,American,13
726,CKI,KFZ,2024-01-14,American,6
727,EPR,LYW,2024-01-15,Spirit,10
728,YFS,GUL,2024-02-14,American,16
729,NCB,AFQ,2024-01-27,JetBlue,0
730,KFZ,BGR,2024-03-01,Delta,0
731,VAU,FXW,2024-03-30,Southwest,13
732,ZRA,KYZ,2024-02-08,Delta,0
733,QGM,LLM,2024-01-03,Spirit,18
734,NCB,WOB,2024-01-14,Alaska,0
735,CWP,TOU,2024-02-01,JetBlue,30
736,NDF,PSB,2024-01-21,American,19
737,COH,WGE,2024-02-29,United,15
738,RNG,WYC,2024-01-24,United,29
739,QPE,GPX,2024-02-25,Southwest,43
740,CKI,TOU,2024-03-19,United,30
741,OSE,LKH,2024-02-24,Southwest,0
742,XVC,QGM,2024-01-28,United,0
743,MBT,QAH,2024-03-31,Spirit,0
744,KYZ,WIR,2024-01-14,Spirit,10
745,GPQ,GFY,2024-02-16,American,20
746,BLZ,AFQ,2024-01-15,American,0
747,HIT,SIE,2024-03-08,Alaska,13
748,ZRA,KBJ,2024-02-19,JetBlue,0
749,SEJ,LKH,2024-01-15,American,0
750,SRZ,AFQ,2024-03-20,United,0
751,GKR,QGM,2024-02-08,JetBlue,0
752,LKH,LYW,2024-03-27,United,0
753,ZRA,FAI,2024-01-31,American,0
754,LLM,GFY,2024-02-17,Alaska,31
755,GUL,UQG,2024-02-19,Southwest,0
756,KBJ,ZQL,2024-03-14,Southwest,62
757,WGE,GFY,2024-03-03,Alaska,19
758,GPQ,GGO,2024-03-23,United,13
759,COH,CWP,2024-03-03,American,0
760,ZQL,GFY,2024-02-10,Spirit,24
761,OSE,ZJO,2024-01-07,Spirit,0
762,SRZ,VHR,2024-03-03,United,12
763,VHB,QJJ,2024-03-12,JetBlue,61
764,WAS,GDX,2024-02-22,Alaska,8
765,SIE,EPR,2024-03-31,Spirit,32
766,VAU,SIE,2024-01-22,Delta,0
767,FDY,CKI,2024-01-29,American,9
768,LFO,MBT,2024-01-29,JetBlue,45
769,VQW,CWP,2024-02-28,JetBlue,0
770,LHA,TOL,2024-03-04,JetBlue,46
771,UQG,LLM,2024-03-14,Delta,24
772,FGY,ZQO,2024-03-10,Spirit,0
773,ABW,GCH,2024-01-06,Spirit,22
774,FXW,VAU,2024-03-10,United,29
775,WGE,GYW,2024-03-24,Spirit,22
776,BJZ,UEC,2024-01-05,Southwest,0
777,RVU,BGR,2024-01-12,Southwest,0
778,FAI,ZQO,2024-01-31,United,5
779,TOU,LKH,2024-03-29,American,8
780,QGM,KXL,2024-03-21,Southwest,22
781,CWP,KXL,2024-01-18,Spirit,13
782,FBQ,GYL,2024-03-13,American,0
783,GPQ,MBT,2024-03-17,JetBlue,17
784,CWP,MFK,2024-03-31,American,22
785,OMU,WIR,2024-02-04,Spirit,21
786,UQG,GKR,2024-01-13,United,31
787,QAH,QPD,2024-01-08,American,26
788,WAS,KPN,2024-03-30,Spirit,19
789,KPN,BJZ,2024-01-19,Alaska,8
790,MFK,BJZ,2024-03-27,Southwest,0
791,SIE,GUL,2024-03-14,Alaska,18
792,FGY,WYC,2024-02-23,Southwest,14
793,OSE,ZNZ,2024-03-22,Spirit,15
794,TOL,NAI,2024-02-21,JetBlue,0
795,LHA,MBT,2024-03-29,American,0
796,AFQ,SIE,2024-02-11,JetBlue,31
797,XVC,ZQO,2024-01-12,Alaska,9
798,AFQ,QPE,2024-03-26,Alaska,23
799,SRZ,KYZ,2024-03-09,Southwest,10
800,ZVZ,WGE,2024-01-28,Southwest,10
801,FGY,MFK,2024-02-06,American,28
802,PSB,WIR,2024-01-17,JetBlue,0
803,SIE,NCB,2024-03-28,Spirit,11
804,USN,AFN,2024-01-13,Alaska,0
805,AFQ,SFI,2024-01-16,Spirit,1
806,PNW,VAU,2024-02-28,Delta,3
807,WGE,BLZ,2024-03-29,United,14
808,WAS,UEC,2024-01-21,Spirit,0
809,MBT,NAI,2024-03-24,American,35
810,ZBF,LYW,2024-02-17,Alaska,0
811,WAS,CWP,2024-01-07,Southwest,6
812,WYC,CQU,2024-03-30,Spirit,1
813,TDM,WGE,2024-03-24,Delta,38
814,QGM,IPF,2024-01-01,United,13
815,KFZ,ZNZ,2024-01-17,JetBlue,30
816,OTB,OGW,2024-03-28,Southwest,0
817,VHR,YDD,2024-02-13,Spirit,15
818,FAI,WGE,2024-03-29,United,27
819,KFZ,ZNZ,2024-01-30,Southwest,11
820,NAI,YFS,2024-01-14,Delta,31
821,ZRA,FTR,2024-02-08,United,0
822,XWH,ZQO,2024-01-18,Alaska,38
823,GKR,GUL,2024-01-09,JetBlue,55
824,FDY,VHR,2024-03-19,Alaska,2
825,CWP,VAU,2024-02-14,Alaska,1
826,ZVZ,WYC,2024-01-20,Southwest,39
827,KXL,YIC,2024-02-26,Spirit,41
828,ZVZ,NAI,2024-01-13,United,0
829,QAH,FAI,2024-03-16,Alaska,1
830,QJJ,BGR,2024-02-24,American,4
831,ZQL,BJZ,2024-02-05,Alaska,0
832,LYW,BJZ,2024-03-11,JetBlue,0
833,KBJ,FXW,2024-03-18,American,0
834,ZQO,GGO,2024-01-04,Spirit,0
835,GPX,UEC,2024-01-27,JetBlue,9
836,FHC,UQG,2024-01-25,Alaska,14
837,SEJ,OMU,2024-03-23,Delta,41
838,VSP,GDX,2024-02-19,Delta,0
839,VSP,GDX,2024-03-22,JetBlue,29
840,ZNZ,AYW,2024-01-02,American,5
841,ZRA,KPN,2024-02-19,Spirit,9
842,FDY,EPR,2024-02-16,JetBlue,23
843,YIC,NDF,2024-03-01,Spirit,0
844,ZNZ,SFI,2024-03-16,Delta,17
845,VHR,RVU,2024-01-28,Delta,13
846,GYL,SEJ,2024-03-05,American,19
847,WYC,GNE,2024-03-05,Spirit,15
848,EPR,WGE,2024-03-30,Southwest,59
849,LYW,QPE,2024-03-09,JetBlue,0
850,KXL,WJE,2024-02-05,Delta,0
851,CQU,LYW,2024-03-06,United,0
852,WJE,GPQ,2024-02-11,Southwest,0
853,LKH,QPE,2024-03-24,Alaska,0
854,WOB,KYZ,2024-02-09,Alaska,33
855,XCK,YFS,2024-01-31,Delta,38
856,BJZ,NAI,2024-02-25,Delta,0
857,AFQ,KXL,2024-03-18,Delta,0
858,CQU,HIT,2024-03-25,Alaska,19
859,NDF,FAI,2024-01-02,Alaska,0
860,ZQL,YDD,2024-01-02,United,22
861,GDX,BGR,2024-03-07,JetBlue,14
862,FXW,RVU,2024-01-22,American,0
863,KPN,LHA,2024-02-04,Alaska,40
864,FAI,TOL,2024-01-04,American,45
865,WGE,FGY,2024-03-08,Delta,0
866,RVU,GNE,2024-03-14,Alaska,2
867,ZNZ,GDX,2024-02-28,JetBlue,15
868,ABW,GYL,2024-03-04,Spirit,16
869,FDY,CWP,2024-02-17,United,23
870,ZBF,TOL,2024-01-14,JetBlue,50
871,GKR,FXW,2024-01-15,United,6
872,TOU,UQG,2024-01-01,Delta,0
873,VHR,BJZ,2024-01-06,Southwest,0
874,ABW,QJJ,2024-01-20,United,0
875,LFO,PSB,2024-03-24,Southwest,9
876,OTB,MFK,2024-02-01,Southwest,45
877,FXW,ZRA,2024-02-04,Spirit,0
878,ZNZ,WIR,2024-02-17,Delta,14
879,QCL,GKR,2024-01-07,United,9
880,OTB,OGW,2024-01-06,Southwest,33
881,KYZ,YWE,2024-02-06,Spirit,60
882,CQU,MFK,2024-01-12,JetBlue,0
883,AFQ,VHR,2024-02-17,United,0
884,OMU,FDY,2024-02-08,Alaska,30
885,ZJO,BJZ,2024-02-29,American,23
886,LKH,GDX,2024-01-26,Alaska,46
887,GCH,PSF,2024-02-01,United,21
888,XVC,QPD,2024-01-04,United,2
889,GCH,BGR,2024-03-22,Spirit,21
890,GGO,VHR,2024-02-12,Delta,32
891,PSF,GPX,2024-02-18,Spirit,26
892,TOU,YFS,2024-02-09,Delta,20
893,FBQ,AYW,2024-01-31,Southwest,31
894,SIE,GYL,2024-01-19,Alaska,33
895,MBT,NAI,2024-01-06,United,37
896,OGW,QPD,2024-03-30,American,22
897,AFQ,LHA,2024-01-11,JetBlue,6
898,IPF,QCL,2024-01-18,Alaska,12
899,SEJ,ZNZ,2024-03-16,JetBlue,34
900,GYL,XCK,2024-03-25,United,0
901,VSP,OMU,2024-02-03,Spirit,17
902,ZRA,SEJ,2024-03-30,Spirit,2
903,TOU,MFK,2024-02-10,Southwest,10
904,FGY,TDM,2024-01-10,United,35
905,ZQL,ZQO,2024-03-15,Delta,13
906,WJE,GYW,2024-01-22,Southwest,10
907,YWE,ZRA,2024-02-22,Delta,0
908,GPQ,SRZ,2024-01-27,Southwest,24
909,CQU,YWE,2024-02-03,Spirit,22
910,FAI,NAI,2024-01-21,Spirit,53
911,YIC,UEC,2024-03-31,Alaska,3
912,FHC,AFN,2024-01-28,Spirit,14
913,MFK,GUL,2024-01-12,Alaska,14
914,BJZ,SRZ,2024-02-20,JetBlue,41
915,USN,GKR,2024-02-08,American,8
916,NDF,CKI,2024-02-21,Spirit,15
917,OSE,COH,2024-03-11,United,22
918,IPF,YWE,2024-01-14,Spirit,13
919,ZQL,FAI,2024-01-02,Delta,1
920,ZQO,OTB,2024-01-17,United,13
921,RNG,FTR,2024-03-28,Alaska,31
922,WOB,LYW,2024-03-15,JetBlue,0
923,RVU,ZNZ,2024-01-03,Delta,12
924,BLZ,WOB,2024-02-26,Spirit,0
925,KPN,NAI,2024-02-12,Delta,33
926,AFN,YWE,2024-01-07,United,0
927,WIR,XCK,2024-02-20,Southwest,0
928,CKI,XWH,2024-03-28,Southwest,17
929,NDF,SRZ,2024-01-28,United,41
930,MBT,OSE,2024-01-20,Delta,8
931,KXL,ZJO,2024-03-19,United,0
932,WOB,OMU,2024-03-04,Southwest,47
933,PSB,KFZ,2024-01-08,Delta,0
934,MBT,QJJ,2024-01-18,Southwest,0
935,BLZ,WOB,2024-03-08,United,18
936,WYC,GCH,2024-01-03,Southwest,0
937,GNE,SRZ,2024-03-02,JetBlue,0
938,SIE,BGR,2024-03-13,JetBlue,24
939,MFK,QJJ,2024-02-04,United,14
940,CKI,ZRA,2024-03-17,United,0
941,CKI,ZQO,2024-02-05,Delta,0
942,HZP,AYW,2024-02-15,Spirit,27
943,EYC,TDM,2024-01-21,Delta,23
944,BJZ,GPX,2024-01-31,American,8
945,GPQ,TOU,2024-01-08,Spirit,46
946,OTB,WIR,2024-02-19,American,0
947,NDF,VSP,2024-03-16,American,0
948,TOU,YDD,2024-02-15,JetBlue,0
949,CKI,QGM,2024-03-30,American,9
950,FDY,GUL,2024-03-13,United,14
951,GDX,GCH,2024-02-09,United,5
952,SIE,LFO,2024-01-12,Delta,17
953,TDM,FHC,2024-01-29,Delta,0
954,AYW,KFZ,2024-01-01,American,38
955,KXL,BLZ,2024-01-17,American,8
956,GNE,NDF,2024-02-11,Delta,32
957,SFI,GUL,2024-03-16,Alaska,16
958,GUL,ZQO,2024-01-15,Spirit,19
959,AYW,ABW,2024-01-10,American,21
960,QGM,GPX,2024-02-20,JetBlue,18
961,IPF,NCB,2024-02-08,American,22
962,ZQL,PNW,2024-02-25,Spirit,36
963,QPE,SIE,2024-03-24,American,13
964,NDF,QGM,2024-03-12,Alaska,24
965,KXL,SRZ,2024-01-29,Alaska,8
966,LKH,NDF,2024-02-18,American,38
967,YFS,GGO,2024-02-07,United,0
968,NDF,YFS,2024-01-01,Alaska,46
969,WIR,SEJ,2024-03-13,Delta,9
970,GFY,FHC,2024-02-10,Spirit,0
971,KXL,OTB,2024-03-22,JetBlue,12
972,GYW,GDX,2024-01-19,American,0
973,LHA,ZNZ,2024-01-31,American,26
974,ZRA,CWP,2024-03-22,Delta,0
975,QGM,HIT,2024-03-22,Alaska,1
976,OFP,OSE,2024-01-02,American,0
977,FBQ,BJZ,2024-03-29,Delta,0
978,BGR,ZBF,2024-01-14,Alaska,0
979,XVC,USN,2024-02-19,Southwest,0
980,YFS,EPR,2024-01-22,Southwest,25
981,GDX,XWH,2024-02-14,JetBlue,25
982,XWH,IPF,2024-03-02,Spirit,18
983,WIR,WAS,2024-03-28,United,0
984,PNW,OSE,2024-01-10,Spirit,9
985,LFO,OMU,2024-01-03,American,9
986,RVU,GYW,2024-01-10,American,0
987,CWP,XWH,2024-01-21,Alaska,40
988,ZNZ,PSB,2024-01-12,American,27
989,KBJ,KXL,2024-03-02,Alaska,5
990,CKI,XCK,2024-03-24,United,10
991,FHC,XCK,2024-01-21,Delta,14
992,IPF,OFP,2024-01-27,United,0
993,QPD,YDD,2024-03-11,Alaska,5
994,YFS,GCH,2024-02-03,Alaska,0
995,VQW,UEC,2024-01-31,Delta,0
996,USN,SEJ,2024-03-14,JetBlue,4
997,SIE,WJE,2024-01-07,American,45
998,XVC,WGE,2024-01-12,American,22
999,GPX,WYC,2024-03-17,Southwest,0
1000,BLZ,IPF,2024-01-04,United,21
1001,CWP,QPE,2024-02-07,Delta,37
1002,HZP,LLM,2024-02-09,Spirit,28
1003,SEJ,HZP,2024-03-03,Alaska,11
1004,RVU,NAI,2024-03-23,JetBlue,0
1005,QJJ,GFY,2024-02-17,Southwest,23
1006,FTR,GFY,2024-02-27,Delta,17
1007,RVU,VAU,2024-02-29,American,27
1008,OTB,FGY,2024-03-13,Delta,22
1009,WJE,QAH,2024-03-30,Alaska,30
1010,IPF,LYW,2024-03-26,American,0
1011,GCH,QPD,2024-03-16,United,36
1012,PSB,GYL,2024-02-19,Spirit,13
1013,OGW,EPR,2024-03-09,Alaska,51
1014,HZP,WIR,2024-01-31,Southwest,0
1015,UEC,LYW,2024-02-20,Spirit,44
1016,GNE,LFO,2024-03-05,JetBlue,13
1017,OGW,WIR,2024-03-27,JetBlue,0
1018,GUL,FAI,2024-02-27,United,0
1019,CWP,ZVZ,2024-01-25,United,3
1020,AFN,WGE,2024-01-11,Alaska,18
1021,XCK,BLZ,2024-03-21,United,20
1022,KBJ,RVU,2024-02-10,Alaska,0
1023,KYZ,NAI,2024-02-19,JetBlue,9
1024,SEJ,PSB,2024-02-11,Spirit,52
1025,MBT,OGW,2024-02-28,Spirit,44
1026,VHR,YDD,2024-03-20,JetBlue,18
1027,OGW,EPR,2024-01-15,Southwest,10
1028,WJE,GUL,2024-03-13,JetBlue,12
1029,EYC,PSF,2024-01-13,Delta,22
1030,FDY,ZQO,2024-01-13,Spirit,0
1031,VQW,GPQ,2024-02-14,Southwest,4
1032,RVU,QJJ,2024-03-24,Southwest,0
1033,WIR,FHC,2024-03-01,Delta,17
1034,NDF,MBT,2024-02-21,United,22
1035,ZJO,FHC,2024-03-28,Alaska,0
1036,RNG,LFO,2024-02-20,American,41
1037,GGO,VSP,2024-01-07,Alaska,0
1038,HZP,FGY,2024-02-17,Delta,0
1039,NCB,UEC,2024-02-09,American,14
1040,SIE,YDD,2024-03-28,Delta,30
1041,TDM,ZQL,2024-02-08,Alaska,43
1042,VAU,ZQO,2024-02-11,American,0
1043,YFS,EPR,2024-03-18,Alaska,31
1044,NAI,VHB,2024-02-26,United,9
1045,QPD,TOU,2024-03-03,Spirit,6
1046,OGW,FTR,2024-01-08,JetBlue,27
1047,PNW,KYZ,2024-02-09,Alaska,23
1048,QCL,RNG,2024-01-18,Spirit,0
1049,AYW,FDY,2024-01-04,United,39
1050,VHB,BLZ,2024-01-08,United,37
1051,LFO,AFQ,2024-01-07,American,0
1052,QGM,BLZ,2024-02-05,American,17
1053,YWE,QCL,2024-02-20,Alaska,19
1054,FAI,YIC,2024-01-04,United,15
1055,FTR,SIE,2024-03-17,Southwest,0
1056,NDF,HZP,2024-03-16,JetBlue,0
1057,BGR,PNW,2024-02-03,Alaska,9
1058,GGO,NAI,2024-02-06,Delta,33
1059,QJJ,USN,2024-01-21,Spirit,20
1060,WIR,ZQO,2024-01-28,Spirit,2
1061,OTB,WOB,2024-01-29,Alaska,25
1062,FBQ,FGY,2024-03-24,Southwest,0
1063,UQG,SFI,2024-03-28,Delta,32
1064,HZP,KPN,2024-03-23,United,0
1065,KBJ,VHR,2024-01-29,American,2
1066,FHC,CQU,2024-03-31,Alaska,0
1067,MBT,WGE,2024-02-18,Spirit,0
1068,BGR,AFQ,2024-02-02,United,33
1069,YWE,UEC,2024-03-27,JetBlue,0
1070,ZJO,SEJ,2024-03-15,Delta,16
1071,XVC,UQG,2024-03-25,Spirit,9
1072,FTR,COH,2024-03-23,JetBlue,19
1073,FHC,VQW,2024-02-08,Alaska,11
1074,GYW,KFZ,2024-01-09,American,0
1075,MBT,QPE,2024-02-11,Spirit,29
1076,MBT,RVU,2024-03-24,Alaska,0
1077,WAS,UEC,2024-01-25,United,0
1078,OGW,PSF,2024-01-31,Delta,1
1079,KBJ,RNG,2024-03-25,American,40
1080,YIC,ZQL,2024-01-04,Alaska,27
1081,GDX,OMU,2024-02-03,Southwest,3
1082,RNG,QJJ,2024-01-05,JetBlue,3
1083,QGM,WIR,2024-01-25,American,3
1084,FXW,GNE,2024-01-29,Alaska,51
1085,GPQ,QPE,2024-03-01,Alaska,17
1086,SRZ,QCL,2024-02-08,Spirit,18
1087,CWP,GPX,2024-03-12,United,30
1088,OMU,IPF,2024-03-01,United,14
1089,TOU,RVU,2024-03-12,Spirit,4
1090,GFY,YIC,2024-02-12,Alaska,6
1091,NAI,OTB,2024-02-15,United,8
1092,LHA,CQU,2024-02-23,Spirit,9
1093,OFP,FTR,2024-02-03,JetBlue,24
1094,OMU,YWE,2024-01-16,Southwest,11
1095,USN,QPE,2024-03-15,JetBlue,24
1096,ZJO,ZNZ,2024-03-01,United,8
1097,QCL,FAI,2024-03-28,Southwest,11
1098,AYW,UEC,2024-02-22,Delta,0
1099,WJE,ZQL,2024-01-26,American,28
1100,QPD,FDY,2024-02-28,United,16
1101,ZRA,GNE,2024-01-24,Spirit,29
1102,LYW,SIE,2024-02-12,Alaska,0
1103,NDF,ZRA,2024-03-22,Delta,51
1104,XVC,OSE,2024-02-05,United,7
1105,PSF,ZQO,2024-01-22,JetBlue,32
1106,PSF,PNW,2024-03-03,Spirit,0
1107,PSF,ZQO,2024-01-12,United,22
1108,KXL,XCK,2024-03-22,Southwest,0
1109,RNG,WGE,2024-03-02,Southwest,0
1110,XVC,LFO,2024-03-09,United,48
1111,YFS,FTR,2024-01-02,American,6
1112,QAH,AYW,2024-01-25,Delta,14
1113,GKR,XVC,2024-03-21,Alaska,27
1114,BJZ,OTB,2024-03-29,American,19
1115,CQU,KPN,2024-01-14,Southwest,13
1116,QCL,LKH,2024-02-09,United,17
1117,KYZ,AFN,2024-02-08,American,58
1118,AFQ,YFS,2024-03-07,JetBlue,8
1119,AYW,NCB,2024-02-25,Alaska,14
1120,ZQL,NCB,2024-03-03,American,31
1121,QAH,VHB,2024-01-22,Spirit,32
1122,RNG,SFI,2024-01-30,United,33
1123,YFS,KPN,2024-01-28,Alaska,22
1124,SFI,LKH,2024-03-05,United,0
1125,FAI,ABW,2024-03-24,Spirit,42
1126,LFO,XWH,2024-03-22,American,0
1127,TOL,GPQ,2024-03-20,Delta,16
1128,KBJ,USN,2024-03-25,Delta,0
1129,WAS,SFI,2024-01-07,Alaska,8
1130,LLM,EPR,2024-02-26,Southwest,16
1131,FAI,PSB,2024-02-02,Southwest,16
1132,YDD,WJE,2024-01-27,Alaska,18
1133,YIC,WYC,2024-01-02,American,42
1134,EPR,GPX,2024-01-13,Alaska,19
1135,OGW,FGY,2024-03-20,JetBlue,5
1136,YDD,ZQL,2024-02-23,Spirit,29
1137,GYW,UQG,2024-03-20,Delta,33
1138,VQW,LLM,2024-01-14,Southwest,0
1139,BLZ,FHC,2024-01-26,Spirit,21
1140,RVU,OGW,2024-01-26,American,24
1141,QGM,QPD,2024-02-07,United,4
1142,AFN,PSB,2024-03-04,United,37
1143,GGO,KFZ,2024-02-12,United,6
1144,XVC,VHR,2024-03-26,Delta,12
1145,LLM,WIR,2024-03-26,Southwest,6
1146,WJE,NAI,2024-03-06,Delta,10
1147,FXW,IPF,2024-02-02,Alaska,0
1148,TDM,AFQ,2024-02-07,American,0
1149,YWE,USN,2024-01-13,Spirit,41
1150,NDF,AFN,2024-02-07,American,0
1151,GKR,ZRA,2024-02-24,Alaska,0
1152,LLM,IPF,2024-01-06,Delta,0
1153,ZQL,GPX,2024-03-23,United,0
1154,OFP,SRZ,2024-02-26,JetBlue,0
1155,FGY,YFS,2024-01-12,American,42
1156,NCB,GFY,2024-01-15,Southwest,30
1157,RNG,AFQ,2024-02-04,Spirit,0
1158,QJJ,GGO,2024-03-02,Spirit,55
1159,EPR,WAS,2024-01-22,Delta,29
1160,KPN,YDD,2024-01-08,Spirit,3
1161,PNW,GYW,2024-02-23,JetBlue,0
1162,KFZ,FDY,2024-03-27,Southwest,55
1163,GFY,KXL,2024-02-18,Spirit,0
1164,SRZ,KXL,2024-01-04,Spirit,0
1165,YIC,YFS,2024-01-17,Southwest,30
1166,SIE,LLM,2024-02-22,Southwest,58
1167,AFN,KYZ,2024-02-03,Alaska,37
1168,ZRA,VHR,2024-03-31,Spirit,21
1169,GKR,AYW,2024-03-14,Alaska,21
1170,FDY,OTB,2024-03-26,Spirit,27
1171,NCB,OGW,2024-03-07,Alaska,25
1172,YDD,ZJO,2024-01-13,Southwest,15
1173,GPX,YFS,2024-02-01,Southwest,12
1174,BGR,GPX,2024-03-27,Alaska,8
1175,QJJ,WJE,2024-03-12,JetBlue,0
1176,USN,VHR,2024-03-23,United,4
1177,QCL,HZP,2024-03-04,Spirit,0
1178,CWP,ZNZ,2024-03-03,American,8
1179,VSP,OFP,2024-02-05,Delta,0
1180,QCL,OTB,2024-03-11,Alaska,0
1181,XWH,RNG,2024-01-31,Delta,13
